,"0_CDRJ","L019","L058","L659","L380","L571",5249,"L610","L100",1251,"L464","L135","L722",5348,5025,"L057","L701","L445","L096","L188","L613","L597","L022","L650","L012","L724",1197,"L011","L553","L502",5434,"L628","L007",9140,9112,1128,"L419","L278","L258","L537",1463,"L145","L124","L865","L519","L501","L776","L554","L596",1397,"L979",5094,"L544","L684","L913","L710",5234,"L587","L772","L607","L657","L788","L866","L990",9132,9336,9128,9109,9145,9339,"L424","L897","L532",1481,"L573","L656","L782","L308","L081","L938","L749","L515",5164,"L545","L592","L617","L971",9157,9105,"L879"
"L424",4.86444444444444,4.54972222222222,5.98638888888889,0.82,4.6925,5.03305555555556,5.41972222222222,3.67083333333333,4.69555555555556,5.33416666666667,4.97916666666667,4.13138888888889,1.65944444444444,0.841388888888889,4.50694444444444,4.39277777777778,4.69361111111111,4.47722222222222,5.19666666666667,4.59055555555556,4.50416666666667,4.9125,4.51194444444444,4.50305555555556,4.69555555555556,4.74638888888889,4.69361111111111,4.50083333333333,4.62138888888889,4.9125,3.84305555555555,6.63722222222222,2.80194444444444,4.72138888888889,4.24916666666667,4.52833333333333,4.50416666666667,4.575,4.72305555555556,5.03472222222222,4.24166666666667,0.835,4.58611111111111,5.13444444444444,0.784444444444445,0.935833333333333,4.23472222222222,4.52277777777778,4.59916666666667,4.5,4.45388888888889,5.485,5.32472222222222,4.15583333333333,4.90694444444444,4.68416666666667,3.94222222222222,5.28055555555556,4.88888888888889,4.11361111111111,4.34861111111111,4.43944444444445,4.86583333333333,3.62805555555556,4.80138888888889,4.48694444444444,4.46555555555556,4.48361111111111,4.5225,4.17333333333333,0,6.41472222222222,0.780555555555556,4.40722222222222,3.10805555555556,4.37722222222222,5.1375,4.52916666666667,4.53361111111111,4.475,4.54444444444444,4.51388888888889,4.65,4.44527777777778,4.52638888888889,5.2325,4.08388888888889,4.79888888888889,4.81138888888889,6.50222222222222
"L897",1.77166666666667,2.40944444444444,0.5875,5.73916666666667,1.94444444444444,2.67277777777778,2.81111111111111,4.57555555555556,2.56972222222222,2.30472222222222,2.99361111111111,4.52333333333333,6.63416666666667,5.9175,2.41055555555556,2.29638888888889,2.24138888888889,2.38055555555556,2.35916666666667,2.46472222222222,2.4075,2.07916666666667,2.41555555555556,2.40638888888889,1.94277777777778,2.0325,2.24138888888889,2.40416666666667,2.49555555555556,2.07916666666667,4.23472222222222,2.33027777777778,4.36027777777778,2.4975,2.47777777777778,2.43194444444444,2.4075,1.955,2.22416666666667,3.04916666666667,2.50083333333333,5.75527777777778,2.48944444444444,2.31333333333333,5.81222222222222,5.75722222222222,2.49388888888889,2.42638888888889,2.47333333333333,2.40333333333333,2.34083333333333,2.9,2.73972222222222,2.66666666666667,2.54444444444444,2.46027777777778,4.3925,2.78166666666667,2.34194444444444,2.69361111111111,2.91277777777778,2.25666666666667,2.32861111111111,4.02,2.42416666666667,2.20027777777778,2.36888888888889,2.38722222222222,2.42611111111111,2.65611111111111,6.48555555555556,0,5.80277777777778,2.31083333333333,4.32666666666667,2.63638888888889,2.76027777777778,2.4325,2.54805555555556,2.37861111111111,2.41861111111111,2.38805555555556,2.52416666666667,2.88694444444444,2.43,2.6475,3.02944444444444,2.44722222222222,2.63972222222222,0.249722222222222
"L532",4.15527777777778,3.84083333333333,5.2775,0.114722222222222,3.98361111111111,4.32388888888889,4.71055555555556,2.96194444444444,3.98666666666667,4.625,4.27,3.4225,0.944166666666667,0.178055555555555,3.79805555555556,3.68388888888889,3.98472222222222,3.76805555555556,4.4875,3.88166666666667,3.795,4.20361111111111,3.80305555555556,3.79388888888889,3.98638888888889,4.0375,3.98472222222222,3.79166666666667,3.91222222222222,4.20361111111111,3.13388888888889,5.92805555555556,2.09277777777778,4.0125,3.54027777777778,3.81944444444444,3.795,3.86611111111111,4.01416666666667,4.32555555555556,3.53277777777778,0.098611111111111,3.87694444444444,4.42555555555556,0.070833333333333,0.163611111111111,3.52583333333333,3.81388888888889,3.89,3.79083333333333,3.74472222222222,4.77611111111111,4.61555555555556,3.44666666666667,4.19805555555556,3.97527777777778,3.23333333333333,4.57166666666667,4.17972222222222,3.40444444444444,3.63972222222222,3.73055555555556,4.15694444444444,2.91916666666667,4.09222222222222,3.77777777777778,3.75638888888889,3.77472222222222,3.81361111111111,3.46416666666667,0.801944444444444,5.70583333333333,0,3.69833333333333,2.39916666666667,3.66833333333333,4.42861111111111,3.82,3.82444444444444,3.76611111111111,3.83555555555556,3.805,3.94083333333333,3.73638888888889,3.8175,4.52333333333333,3.37472222222222,4.08972222222222,4.1025,5.79305555555556
1481,0.691111111111111,0.901388888888889,1.81305555555556,3.64638888888889,0.514444444444445,0.844166666666667,1.2925,2.48277777777778,0.387222222222222,1.1475,1.48555555555556,2.43027777777778,4.54138888888889,3.82444444444444,0.216388888888889,0.085277777777778,0.504722222222222,0.250833333333333,1.01,0.282222222222222,0.231388888888889,0.726111111111111,0.221388888888889,0.203333333333333,0.5175,0.577222222222222,0.504722222222222,0.159444444444444,0.313055555555555,0.726111111111111,2.14194444444444,2.45055555555556,2.26722222222222,0.5325,0.385,0.2275,0.231388888888889,0.405833333333333,0.534166666666667,1.54111111111111,0.407777777777778,3.66222222222222,0.275277777777778,0.948055555555555,3.71916666666667,3.66416666666667,0.401111111111111,0.2075,0.290833333333333,0.173611111111111,0.183611111111111,1.38138888888889,1.22083333333333,0.573888888888889,0.718055555555556,0.495277777777778,2.29944444444444,1.26305555555556,0.702222222222222,0.600833333333333,0.82,0.2075,0.679444444444444,1.92694444444444,0.6125,0.298055555555556,0.158888888888889,0.193055555555555,0.221944444444444,0.563333333333333,4.39277777777778,2.24138888888889,3.71,0,2.23361111111111,0.543333333333333,0.948611111111111,0.229444444444444,1.04,0.245277777777778,0.236111111111111,0.205555555555555,0.341666666666667,0.793888888888889,0.215555555555555,1.12861111111111,1.28888888888889,0.61,0.503055555555556,2.32861111111111
"L573",2.66333333333333,2.34861111111111,3.78527777777778,2.35166666666667,2.49138888888889,2.83194444444444,3.21861111111111,0.576388888888889,2.49444444444444,3.13305555555556,2.77805555555556,1.03694444444444,3.24666666666667,2.52972222222222,2.30583333333333,2.19166666666667,2.4925,2.27611111111111,2.99555555555556,2.38944444444444,2.30305555555556,2.71138888888889,2.31083333333333,2.30194444444444,2.49444444444444,2.54555555555556,2.4925,2.29972222222222,2.42027777777778,2.71138888888889,0.748333333333333,4.43611111111111,0.491944444444444,2.52027777777778,2.04805555555556,2.32722222222222,2.30305555555556,2.37416666666667,2.52194444444444,2.83361111111111,2.04055555555556,2.3675,2.385,2.93361111111111,2.42472222222222,2.36944444444444,2.03361111111111,2.32166666666667,2.39805555555556,2.29888888888889,2.25277777777778,3.28388888888889,3.12361111111111,1.95472222222222,2.70583333333333,2.48305555555556,0.847777777777778,3.07972222222222,2.68777777777778,1.9125,2.1475,2.23861111111111,2.66472222222222,0.533611111111111,2.60027777777778,2.28583333333333,2.26444444444444,2.2825,2.32138888888889,1.97222222222222,3.09805555555556,4.21388888888889,2.41527777777778,2.20638888888889,0,2.17611111111111,2.93638888888889,2.32805555555556,2.3325,2.27388888888889,2.34333333333333,2.31277777777778,2.44888888888889,2.24444444444444,2.32527777777778,3.03138888888889,1.88277777777778,2.59777777777778,2.61027777777778,4.30111111111111
"L656",0.946666666666667,1.15305555555556,2.06888888888889,3.55527777777778,0.774722222222222,1.11527777777778,1.54388888888889,2.39166666666667,0.778055555555556,1.41638888888889,1.69305555555556,2.33944444444444,4.45027777777778,3.73361111111111,0.589444444444444,0.475,0.776111111111111,0.559444444444444,1.27888888888889,0.673055555555556,0.586388888888889,0.995,0.594444444444444,0.585277777777778,0.777777777777778,0.828888888888889,0.776111111111111,0.583055555555555,0.703611111111111,0.995,2.05083333333333,2.71944444444444,2.17638888888889,0.803611111111111,0.296111111111111,0.610833333333333,0.586388888888889,0.6575,0.805555555555556,1.74861111111111,0.168611111111111,3.57138888888889,0.668333333333333,1.21694444444444,3.62833333333333,3.57333333333333,0.161666666666667,0.605277777777778,0.681388888888889,0.582222222222222,0.536111111111111,1.63305555555556,1.4725,0.482777777777778,0.989444444444444,0.766666666666667,2.20861111111111,1.51444444444444,0.971111111111111,0.509722222222222,0.551388888888889,0.521944444444444,0.948333333333333,1.83611111111111,0.883611111111111,0.569166666666667,0.547777777777778,0.566111111111111,0.604722222222222,0.277222222222222,4.30166666666667,2.49722222222222,3.61888888888889,0.489722222222222,2.14277777777778,0,1.21972222222222,0.611388888888889,1.2475,0.557222222222222,0.626944444444444,0.596388888888889,0.732222222222222,0.318611111111111,0.608888888888889,1.38027777777778,1.19777777777778,0.881111111111111,0.893888888888889,2.58444444444444
"L782",1.21472222222222,1.52,2.33666666666667,4.41833333333333,1.03833333333333,0.253611111111111,1.91083333333333,3.25444444444444,0.726666666666667,0.746111111111111,2.10388888888889,3.20222222222222,5.31333333333333,4.59638888888889,1.08944444444444,0.975277777777778,0.909166666666667,1.05972222222222,0.798333333333333,0.873333333333333,1.08666666666667,0.954166666666667,1.09444444444444,1.08527777777778,1.04138888888889,1.06805555555556,0.909166666666667,1.08333333333333,0.918611111111111,0.954166666666667,2.91361111111111,2.47305555555556,3.03916666666667,0.596388888888889,1.15666666666667,1.11083333333333,1.08666666666667,0.94,0.938611111111111,2.15944444444444,1.17972222222222,4.43416666666667,1.09972222222222,0.890277777777778,4.49111111111111,4.43611111111111,1.17277777777778,1.07805555555556,0.881944444444444,1.0825,1.02027777777778,2,1.83944444444444,1.34555555555556,0.310277777777778,0.7175,3.07138888888889,1.88138888888889,0.771944444444444,1.37277777777778,1.59166666666667,0.938888888888889,0.818611111111111,2.69888888888889,0.334444444444444,0.881111111111111,1.01194444444444,1.06611111111111,1.105,1.335,5.16444444444444,2.76527777777778,4.48166666666667,0.989722222222222,3.00555555555556,1.31527777777778,0,1.11166666666667,1.65833333333333,1.0575,0.9125,0.985555555555556,0.860277777777778,1.56583333333333,1.09861111111111,1.74722222222222,2.06055555555556,0.787777777777778,0.636111111111111,2.8525
"L308",0.825555555555555,1.03166666666667,1.9475,3.77888888888889,0.653611111111111,0.993888888888889,1.4225,2.61527777777778,0.531111111111111,1.28,1.61555555555556,2.56277777777778,4.67388888888889,3.95694444444444,0.213055555555555,0.212222222222222,0.654722222222222,0.2475,1.1425,0.426111111111111,0.228333333333333,0.858611111111111,0.218055555555555,0.096111111111111,0.656388888888889,0.7075,0.654722222222222,0.338611111111111,0.456944444444444,0.858611111111111,2.27444444444444,2.58305555555556,2.39972222222222,0.6825,0.5175,0.318333333333333,0.228333333333333,0.536111111111111,0.684166666666667,1.67111111111111,0.540555555555556,3.79472222222222,0.419722222222222,1.08055555555556,3.85194444444445,3.79694444444444,0.533611111111111,0.356666666666667,0.434722222222222,0.335555555555555,0.2875,1.51166666666667,1.35111111111111,0.706388888888889,0.868055555555556,0.645277777777778,2.43194444444444,1.39305555555556,0.835,0.733333333333333,0.9525,0.302777777777778,0.811944444444444,2.05944444444444,0.7625,0.447777777777778,0.301111111111111,0.189722222222222,0.234722222222222,0.695833333333333,4.52527777777778,2.37583333333333,3.8425,0.243055555555555,2.36611111111111,0.675833333333333,1.09861111111111,0,1.17027777777778,0.241944444444444,0.380277777777778,0.349444444444444,0.485555555555556,0.926666666666666,0.360277777777778,1.25888888888889,1.42138888888889,0.759722222222222,0.647222222222222,2.46305555555556
"L081",1.18833333333333,0.552222222222222,2.06555555555556,3.83,1.01638888888889,1.55361111111111,1.42222222222222,2.66638888888889,1.335,1.66777777777778,0.579444444444444,2.61388888888889,4.725,4.00805555555556,1.1825,1.06833333333333,1.12222222222222,1.15555555555556,1.53027777777778,1.23,1.1825,1.24638888888889,1.1875,1.17833333333333,1.01944444444444,1.07055555555556,1.12222222222222,1.17305555555556,1.26055555555556,1.24638888888889,2.32527777777778,2.70861111111111,2.45083333333333,1.28472222222222,1.23111111111111,1.20666666666667,1.1825,0.899166666666667,1.105,0.635,1.22361111111111,3.84583333333333,1.25833333333333,1.46833333333333,3.90277777777778,3.84777777777778,1.21694444444444,1.195,1.23833333333333,1.17222222222222,1.12611111111111,1.48583333333333,1.32722222222222,1.13777777777778,1.42527777777778,1.2475,2.48305555555556,1.28305555555556,1.2225,1.09555555555556,1.31888888888889,1.02166666666667,1.19972222222222,2.11055555555556,1.305,1.00194444444444,1.13777777777778,1.15916666666667,1.19805555555556,1.14333333333333,4.57611111111111,2.49388888888889,3.89361111111111,1.07972222222222,2.41722222222222,1.35916666666667,1.64111111111111,1.20472222222222,0,1.15333333333333,1.18388888888889,1.15333333333333,1.28916666666667,1.41555555555556,1.19888888888889,1.235,0.680555555555556,1.32805555555556,1.42694444444444,2.58111111111111
"L938",0.77,0.980555555555556,1.89194444444444,3.72305555555556,0.593611111111111,0.923055555555556,1.37138888888889,2.55944444444444,0.5525,1.22666666666667,1.56444444444444,2.50694444444444,4.61805555555556,3.90111111111111,0.141388888888889,0.225277777777778,0.583888888888889,0.025277777777778,1.08916666666667,0.4475,0.070555555555556,0.805,0.141388888888889,0.116944444444444,0.596388888888889,0.656388888888889,0.583888888888889,0.351111111111111,0.424444444444444,0.805,2.21861111111111,2.52944444444444,2.34388888888889,0.611388888888889,0.461666666666667,0.224722222222222,0.070555555555556,0.485,0.613055555555556,1.62,0.484444444444444,3.73888888888889,0.439166666666667,1.02694444444444,3.79583333333333,3.74083333333333,0.477777777777778,0.376111111111111,0.433888888888889,0.350277777777778,0.306944444444444,1.46027777777778,1.3,0.650555555555556,0.796944444444444,0.574166666666667,2.37611111111111,1.34194444444444,0.781388888888889,0.6775,0.896666666666667,0.322222222222222,0.758333333333333,2.00361111111111,0.691388888888889,0.376944444444444,0.320555555555555,0.113055555555555,0.136666666666667,0.639722222222222,4.46944444444444,2.32055555555556,3.78666666666667,0.2625,2.31027777777778,0.62,1.0275,0.143055555555555,1.11888888888889,0,0.379166666666667,0.253611111111111,0.506944444444444,0.870555555555555,0.379722222222222,1.20777777777778,1.36555555555556,0.688888888888889,0.668333333333333,2.40777777777778
"L749",0.794166666666667,1.00027777777778,1.91611111111111,3.77555555555556,0.622222222222222,0.718333333333333,1.39111111111111,2.61194444444444,0.187222222222222,1.19583333333333,1.58416666666667,2.55944444444444,4.67055555555556,3.95361111111111,0.351666666666667,0.215277777777778,0.623333333333333,0.386388888888889,1.1475,0.1375,0.366944444444444,0.863611111111111,0.356944444444444,0.347777777777778,0.625,0.676111111111111,0.623333333333333,0.34,0.182777777777778,0.863611111111111,2.27111111111111,2.58805555555556,2.39638888888889,0.428888888888889,0.514166666666667,0.307222222222222,0.366944444444444,0.504722222222222,0.652777777777778,1.63972222222222,0.537222222222222,3.79138888888889,0.416666666666667,1.08555555555556,3.84861111111111,3.79361111111111,0.530277777777778,0.353333333333333,0.054444444444444,0.339166666666667,0.284444444444444,1.48027777777778,1.31972222222222,0.703055555555555,0.577777777777778,0.613888888888889,2.42861111111111,1.36166666666667,0.839722222222222,0.73,0.949166666666667,0.266666666666667,0.816944444444444,2.05611111111111,0.577777777777778,0.416388888888889,0.177777777777778,0.328611111111111,0.351388888888889,0.6925,4.52194444444444,2.34444444444444,3.83916666666667,0.249166666666667,2.36277777777778,0.672777777777778,0.856111111111111,0.373888888888889,1.13888888888889,0.380555555555555,0,0.120833333333333,0.14,0.923333333333333,0.356944444444444,1.2275,1.41805555555556,0.728611111111111,0.303055555555556,2.43166666666667
"L515",0.793333333333333,0.999444444444444,1.91527777777778,3.77472222222222,0.621388888888889,0.890833333333333,1.39027777777778,2.61111111111111,0.36,1.28416666666667,1.58333333333333,2.55861111111111,4.66972222222222,3.95277777777778,0.351111111111111,0.214444444444444,0.6225,0.303333333333333,1.14666666666667,0.255,0.298333333333333,0.862777777777778,0.356111111111111,0.346944444444444,0.624166666666667,0.675277777777778,0.6225,0.339166666666667,0.280277777777778,0.862777777777778,2.27027777777778,2.58722222222222,2.39555555555556,0.601388888888889,0.513333333333333,0.186111111111111,0.298333333333333,0.503888888888889,0.651944444444444,1.63888888888889,0.536388888888889,3.79055555555556,0.415833333333333,1.08472222222222,3.84777777777778,3.79277777777778,0.529444444444444,0.3525,0.241111111111111,0.338333333333333,0.283611111111111,1.47944444444444,1.31888888888889,0.702222222222222,0.750555555555555,0.613055555555556,2.42777777777778,1.36083333333333,0.838888888888889,0.729166666666667,0.948333333333333,0.265833333333333,0.816111111111111,2.05527777777778,0.730277777777778,0.415555555555556,0.176944444444444,0.327777777777778,0.364444444444444,0.691666666666667,4.52111111111111,2.34361111111111,3.83833333333333,0.248333333333333,2.36194444444444,0.671944444444444,1.02888888888889,0.373055555555555,1.13805555555556,0.301388888888889,0.186666666666667,0,0.314166666666667,0.9225,0.356111111111111,1.22666666666667,1.41722222222222,0.727777777777778,0.475833333333333,2.43083333333333
5164,0.888333333333333,1.09444444444444,2.01027777777778,3.86972222222222,0.716388888888889,0.724444444444444,1.48527777777778,2.70611111111111,0.193333333333333,1.20194444444444,1.67861111111111,2.65388888888889,4.76472222222222,4.04777777777778,0.446111111111111,0.309444444444444,0.7175,0.480555555555555,1.24166666666667,0.063888888888889,0.461111111111111,0.957777777777778,0.451111111111111,0.441944444444444,0.719166666666667,0.770277777777778,0.7175,0.434166666666667,0.105277777777778,0.957777777777778,2.36527777777778,2.68222222222222,2.49055555555556,0.435,0.608333333333333,0.431944444444444,0.461111111111111,0.598888888888889,0.746944444444444,1.73416666666667,0.631388888888889,3.88555555555555,0.510833333333333,1.17972222222222,3.94277777777778,3.88777777777778,0.624444444444444,0.4475,0.107222222222222,0.433333333333333,0.378611111111111,1.57444444444444,1.41388888888889,0.797222222222222,0.584166666666667,0.595555555555556,2.52305555555556,1.45583333333333,0.933888888888889,0.824166666666667,1.04333333333333,0.360833333333333,0.911111111111111,2.15027777777778,0.583888888888889,0.510555555555556,0.271944444444444,0.422777777777778,0.445555555555556,0.786666666666667,4.61611111111111,2.43861111111111,3.93333333333333,0.343333333333333,2.45722222222222,0.766944444444444,0.8625,0.468055555555555,1.23305555555556,0.474722222222222,0.138055555555555,0.245555555555555,0,1.0175,0.451111111111111,1.32166666666667,1.51222222222222,0.720277777777778,0.309444444444444,2.52583333333333
"L545",1.23611111111111,1.41194444444444,2.35805555555556,3.71111111111111,1.06416666666667,1.40444444444444,1.83305555555556,2.5475,1.06722222222222,1.70583333333333,1.84138888888889,2.59055555555556,4.60611111111111,3.88916666666667,0.878611111111111,0.764444444444445,1.06527777777778,0.848888888888889,1.56833333333333,0.962222222222222,0.875833333333333,1.28416666666667,0.883611111111111,0.874444444444444,1.06694444444444,1.11805555555556,1.06527777777778,0.8725,0.993055555555556,1.28416666666667,2.20666666666667,3.00861111111111,2.33194444444444,1.09305555555556,0.518055555555556,0.9,0.875833333333333,0.946666666666667,1.09472222222222,1.89694444444444,0.457777777777778,3.72694444444445,0.957777777777778,1.50611111111111,3.78416666666667,3.72916666666667,0.451111111111111,0.894444444444444,0.970555555555556,0.871666666666667,0.825555555555555,1.92222222222222,1.76166666666667,0.720277777777778,1.27861111111111,1.05583333333333,2.36416666666667,1.80361111111111,1.26055555555556,0.715833333333333,0.401111111111111,0.811111111111111,1.2375,1.99166666666667,1.17305555555556,0.858611111111111,0.836944444444444,0.855277777777778,0.894166666666667,0.368888888888889,4.4575,2.78638888888889,3.77472222222222,0.778888888888889,2.29833333333333,0.319722222222222,1.50916666666667,0.900833333333333,1.39583333333333,0.846666666666667,0.916111111111111,0.885555555555555,1.02138888888889,0,0.898055555555556,1.66944444444444,1.35361111111111,1.17055555555556,1.18305555555556,2.87361111111111
"L592",0.869722222222222,1.08,1.99166666666667,3.825,0.693333333333333,0.993333333333333,1.47111111111111,2.66138888888889,0.501388888888889,1.32611111111111,1.66416666666667,2.60888888888889,4.72,4.00305555555556,0.395,0.263888888888889,0.621388888888889,0.429444444444444,1.18861111111111,0.460833333333333,0.410277777777778,0.904722222222222,0.4,0.381944444444444,0.696111111111111,0.756111111111111,0.621388888888889,0.164722222222222,0.491666666666667,0.904722222222222,2.32055555555556,2.62916666666667,2.44583333333333,0.695555555555556,0.563611111111111,0.406111111111111,0.410277777777778,0.584444444444444,0.650833333333333,1.71972222222222,0.586666666666667,3.84083333333333,0.059444444444444,1.12666666666667,3.89805555555556,3.84305555555555,0.579722222222222,0.108333333333333,0.469444444444444,0.161944444444444,0.202777777777778,1.56,1.39972222222222,0.7525,0.844722222222222,0.560555555555556,2.47805555555556,1.44166666666667,0.881111111111111,0.779444444444444,0.998611111111111,0.297222222222222,0.858055555555556,2.10555555555556,0.769722222222222,0.495277777777778,0.249166666666667,0.371666666666667,0.400555555555555,0.741944444444444,4.57138888888889,2.42,3.88861111111111,0.248333333333333,2.41222222222222,0.721944444444445,1.12277777777778,0.408055555555556,1.21861111111111,0.423888888888889,0.414722222222222,0.384166666666667,0.520277777777778,0.972777777777778,0,1.3075,1.4675,0.751111111111111,0.57,2.50722222222222
"L617",1.17166666666667,0.853333333333333,2.07138888888889,4.40083333333333,0.999722222222222,1.53694444444444,0.163611111111111,3.23722222222222,1.31805555555556,1.65111111111111,1.41027777777778,3.18472222222222,5.29583333333333,4.57888888888889,1.16583333333333,1.05166666666667,1.10555555555556,1.13861111111111,1.51361111111111,1.21333333333333,1.16555555555556,1.22972222222222,1.17083333333333,1.16166666666667,1.00277777777778,1.05361111111111,1.10555555555556,1.15638888888889,1.24388888888889,1.22972222222222,2.89638888888889,2.71444444444444,3.02166666666667,1.26777777777778,1.23722222222222,1.19,1.16555555555556,0.882222222222222,1.08833333333333,1.4025,1.26027777777778,4.41666666666667,1.24166666666667,1.45166666666667,4.47361111111111,4.41861111111111,1.25333333333333,1.17833333333333,1.22166666666667,1.15555555555556,1.10944444444444,0.520277777777778,0.092222222222222,1.42611111111111,1.40861111111111,1.23083333333333,3.05388888888889,0.143055555555555,1.20583333333333,1.45305555555556,1.67222222222222,1.005,1.18305555555556,2.68138888888889,1.28805555555556,0.985277777777778,1.12111111111111,1.1425,1.18138888888889,1.41555555555556,5.14694444444444,2.49972222222222,4.46444444444444,1.06277777777778,2.98805555555556,1.39583333333333,1.62444444444444,1.18777777777778,1.14722222222222,1.13638888888889,1.16722222222222,1.13666666666667,1.2725,1.64638888888889,1.18194444444444,0,1.62861111111111,1.31138888888889,1.41,2.58694444444444
"L971",1.69277777777778,1.05666666666667,2.56972222222222,3.32083333333333,1.52083333333333,1.89777777777778,1.92638888888889,2.15722222222222,1.56055555555556,2.17222222222222,1.11194444444444,2.105,4.21583333333333,3.49916666666667,1.37194444444444,1.25777777777778,1.55861111111111,1.34222222222222,2.03472222222222,1.45555555555556,1.36916666666667,1.75055555555556,1.37694444444444,1.36777777777778,1.52361111111111,1.57472222222222,1.55861111111111,1.36555555555556,1.48638888888889,1.75055555555556,1.81638888888889,3.21305555555556,1.94194444444444,1.58638888888889,1.11416666666667,1.39333333333333,1.36916666666667,1.40333333333333,1.58805555555556,1.1675,1.10666666666667,3.33694444444444,1.45083333333333,1.97277777777778,3.39388888888889,3.33888888888889,1.09972222222222,1.38777777777778,1.46388888888889,1.365,1.31888888888889,2.01833333333333,1.83138888888889,1.02083333333333,1.77194444444444,1.54916666666667,1.97416666666667,1.7875,1.72694444444444,0.978611111111111,1.21361111111111,1.30444444444444,1.70416666666667,1.60166666666667,1.66638888888889,1.35166666666667,1.33027777777778,1.34861111111111,1.3875,1.03833333333333,4.06722222222222,2.99833333333333,3.38444444444444,1.27222222222222,1.90833333333333,1.24222222222222,2.0025,1.39416666666667,0.666388888888889,1.34,1.40944444444444,1.37888888888889,1.51472222222222,1.31027777777778,1.39138888888889,1.73916666666667,0,1.66388888888889,1.67638888888889,3.08555555555556
9157,0.804166666666667,1.10666666666667,1.92638888888889,3.98777777777778,0.641388888888889,0.733888888888889,1.4975,2.82416666666667,0.678055555555556,1.02333333333333,1.69055555555556,2.77166666666667,4.88277777777778,4.16583333333333,0.658888888888889,0.544722222222222,0.169722222222222,0.629166666666667,0.885833333333333,0.716666666666667,0.656111111111111,0.603333333333333,0.663888888888889,0.655,0.644444444444444,0.635555555555556,0.169722222222222,0.617222222222222,0.747222222222222,0.603333333333333,2.48333333333333,2.32611111111111,2.60861111111111,0.458333333333333,0.726388888888889,0.680277777777778,0.656111111111111,0.524166666666667,0.198888888888889,1.74611111111111,0.749166666666667,4.00361111111111,0.611944444444444,0.823611111111111,4.06055555555556,4.00555555555556,0.7425,0.590277777777778,0.725,0.654722222222222,0.525833333333333,1.58666666666667,1.42611111111111,0.915277777777778,0.605555555555555,0.426111111111111,2.64083333333333,1.46805555555556,0.491388888888889,0.942222222222222,1.16138888888889,0.508333333333333,0.555,2.26833333333333,0.509444444444444,0.450555555555555,0.6175,0.635555555555556,0.674444444444444,0.904722222222222,4.73416666666667,2.35472222222222,4.05138888888889,0.566388888888889,2.575,0.884722222222222,0.84,0.681111111111111,1.245,0.626944444444444,0.670555555555556,0.64,0.775833333333333,1.13527777777778,0.610833333333333,1.33388888888889,1.63027777777778,0,0.600555555555555,2.44194444444444
9105,0.9275,1.14722222222222,2.04972222222222,3.99194444444444,0.751111111111111,0.420277777777778,1.53805555555556,2.82833333333333,0.190833333333333,0.897777777777778,1.73138888888889,2.77611111111111,4.88694444444444,4.17027777777778,0.663333333333333,0.513611111111111,0.519166666666667,0.633611111111111,0.949722222222222,0.3375,0.660555555555556,0.766944444444444,0.668333333333333,0.659166666666667,0.754166666666667,0.843888888888889,0.519166666666667,0.638055555555556,0.382777777777778,0.766944444444444,2.4875,2.4025,2.61305555555556,0.136944444444444,0.730555555555555,0.635833333333333,0.660555555555556,0.659722222222222,0.548611111111111,1.78694444444444,0.753611111111111,4.00805555555556,0.616944444444444,0.9,4.065,4.01,0.746666666666667,0.651944444444444,0.346111111111111,0.637222222222222,0.5825,1.62722222222222,1.46666666666667,0.919444444444444,0.279722222222222,0.291388888888889,2.64527777777778,1.50861111111111,0.584444444444444,0.946666666666667,1.16555555555556,0.512777777777778,0.631388888888889,2.27277777777778,0.279722222222222,0.455,0.476111111111111,0.64,0.649722222222222,0.908888888888889,4.73833333333333,2.47805555555556,4.05555555555556,0.547222222222222,2.57944444444444,0.889166666666667,0.558055555555556,0.685555555555556,1.28583333333333,0.631388888888889,0.376666666666667,0.449444444444444,0.324444444444444,1.13972222222222,0.616388888888889,1.37444444444444,1.63444444444444,0.416111111111111,0,2.56527777777778
"L879",1.89472222222222,2.53277777777778,0.710833333333333,5.8625,2.06777777777778,2.79611111111111,2.93416666666667,4.69888888888889,2.69305555555556,2.42777777777778,3.11666666666667,4.64638888888889,6.7575,6.04055555555556,2.53361111111111,2.41944444444444,2.36472222222222,2.50388888888889,2.48222222222222,2.58805555555556,2.53083333333333,2.20222222222222,2.53861111111111,2.52972222222222,2.06611111111111,2.15583333333333,2.36472222222222,2.5275,2.61888888888889,2.20222222222222,4.35805555555556,2.45333333333333,4.48333333333333,2.62083333333333,2.60111111111111,2.555,2.53083333333333,2.07833333333333,2.3475,3.17222222222222,2.62388888888889,5.87833333333333,2.61277777777778,2.43638888888889,5.93527777777778,5.88027777777778,2.61722222222222,2.54944444444444,2.59638888888889,2.52666666666667,2.46388888888889,3.02333333333333,2.86277777777778,2.79,2.66777777777778,2.58361111111111,4.51555555555556,2.90472222222222,2.465,2.81694444444444,3.03611111111111,2.38,2.45166666666667,4.14305555555556,2.5475,2.32333333333333,2.49222222222222,2.51027777777778,2.54916666666667,2.77944444444444,6.60888888888889,0.296388888888889,5.92611111111111,2.43416666666667,4.44972222222222,2.75944444444444,2.88361111111111,2.55583333333333,2.67111111111111,2.50166666666667,2.54194444444444,2.51138888888889,2.64722222222222,3.01,2.55333333333333,2.77055555555556,3.15277777777778,2.57055555555556,2.76305555555556,0
